City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
236,Salinas,US,2022-03-22 20:07:50,36.6777,-121.6555,85.01,41,0,6.91,clear sky
237,Upernavik,GL,2022-03-22 20:07:50,72.7868,-56.1549,-6.57,80,100,6.85,overcast clouds
238,Karla,EE,2022-03-22 20:07:50,59.3723,24.9275,39.16,57,0,8.05,clear sky
239,Westport,US,2022-03-22 20:07:51,41.1415,-73.3579,58.28,15,0,20.71,clear sky
240,Makat,KZ,2022-03-22 20:07:51,47.6469,53.3463,25.9,92,6,7.34,clear sky
241,East Chicago,US,2022-03-22 20:06:27,41.6392,-87.4548,59.05,77,100,17.27,overcast clouds
242,Bulgan,MN,2022-03-22 20:07:51,48.8125,103.5347,19.45,43,5,3.65,clear sky
243,Puerto Baquerizo Moreno,EC,2022-03-22 20:07:52,-0.9,-89.6,83.39,70,40,11.5,scattered clouds
244,Deputatskiy,RU,2022-03-22 20:07:52,69.3,139.9,-5.13,98,100,4.63,overcast clouds
245,Antigonish,CA,2022-03-22 20:07:52,45.6169,-61.9986,29.26,76,100,8.01,overcast clouds
246,Cidreira,BR,2022-03-22 20:07:53,-30.1811,-50.2056,73.27,77,100,24.87,overcast clouds
247,Bathsheba,BB,2022-03-22 20:07:53,13.2167,-59.5167,81.21,69,40,18.41,scattered clouds
248,Mantua,IT,2022-03-22 20:03:38,45.1667,10.7833,47.44,49,0,2.35,clear sky
249,Luderitz,NA,2022-03-22 20:07:54,-26.6481,15.1594,66.38,81,0,14.32,clear sky
250,Horsham,GB,2022-03-22 20:07:54,51.064,-0.3272,55.72,61,0,5.75,clear sky
251,New Norfolk,AU,2022-03-22 20:05:59,-42.7826,147.0587,54.9,60,66,5.01,broken clouds
252,Guerrero Negro,MX,2022-03-22 20:07:55,27.9769,-114.0611,72.21,43,6,13.69,clear sky
253,San Patricio,US,2022-03-22 20:07:55,28.017,-97.5169,82.49,29,0,19.3,clear sky
254,Krasnyy Chikoy,RU,2022-03-22 20:07:55,50.3643,108.7512,4.12,99,84,1.14,broken clouds
255,Lubango,AO,2022-03-22 20:07:56,-14.9172,13.4925,62.38,94,100,3.58,moderate rain
256,Nanortalik,GL,2022-03-22 20:07:56,60.1432,-45.2371,23.79,72,100,7.02,overcast clouds
257,Dzilam Gonzalez,MX,2022-03-22 20:07:57,21.2833,-88.9333,97.09,30,0,8.05,clear sky
258,Haines Junction,CA,2022-03-22 20:07:57,60.7522,-137.5108,21.83,89,100,3.09,light snow
259,Ust-Maya,RU,2022-03-22 20:07:57,60.4167,134.5333,-8.57,100,100,2.42,overcast clouds
260,Matamoros,MX,2022-03-22 20:07:58,25.5333,-103.25,71.71,14,0,12.66,clear sky
261,Tukrah,LY,2022-03-22 20:07:58,32.5341,20.5791,49.57,63,15,10.89,few clouds
262,Epe,NG,2022-03-22 20:07:58,6.5841,3.9834,81.81,82,100,9.19,overcast clouds
263,Fortuna,US,2022-03-22 20:07:59,40.5982,-124.1573,55.98,89,100,11.5,overcast clouds
264,Mackay,AU,2022-03-22 20:07:59,-21.15,149.2,69.67,75,9,2.57,clear sky
265,Puerto Carreno,CO,2022-03-22 20:07:59,6.189,-67.4859,96.35,31,96,2.24,overcast clouds
266,Sitka,US,2022-03-22 20:08:00,57.0531,-135.33,46.29,61,75,20.71,broken clouds
267,Mojo,ET,2022-03-22 20:08:00,8.6,39.1167,70.38,49,86,1.79,light rain
268,Baiyin,CN,2022-03-22 20:08:00,36.5583,104.2081,40.64,36,74,1.83,broken clouds
269,Khonsa,IN,2022-03-22 20:08:01,27.0167,95.5667,66.79,52,14,3.65,few clouds
270,Katsuura,JP,2022-03-22 20:09:01,35.1333,140.3,42.58,69,93,17.96,overcast clouds
271,Dabat,ET,2022-03-22 20:09:01,12.9842,37.765,63.46,27,58,4.72,broken clouds
272,Dikson,RU,2022-03-22 20:09:02,73.5069,80.5464,7.34,89,100,18.48,overcast clouds
273,Sigiriya,LK,2022-03-22 20:09:02,7.9518,80.7426,72.79,94,14,3.02,few clouds
274,Port-Gentil,GA,2022-03-22 20:09:03,-0.7193,8.7815,81.37,78,95,8.19,overcast clouds
275,Largu,RO,2022-03-22 20:09:03,44.9667,27.15,39.69,66,0,7.76,clear sky
276,Acapulco,MX,2022-03-22 20:06:12,16.8634,-99.8901,84.02,58,0,5.75,clear sky
277,Vila Franca Do Campo,PT,2022-03-22 20:07:09,37.7167,-25.4333,62.2,82,46,10.18,scattered clouds
278,Mangit,UZ,2022-03-22 20:09:04,40.5971,70.9607,54.01,61,100,7.31,overcast clouds
279,Kahului,US,2022-03-22 20:04:39,20.8947,-156.47,81.97,69,40,18.41,scattered clouds
280,Kaitangata,NZ,2022-03-22 20:09:04,-46.2817,169.8464,55.76,92,8,2.95,clear sky
281,Avera,US,2022-03-22 20:09:05,33.194,-82.5271,76.55,46,100,11.68,overcast clouds
282,Coahuayana,MX,2022-03-22 20:09:05,18.7333,-103.6833,89.26,34,10,9.46,clear sky
283,Salta,AR,2022-03-22 20:07:42,-24.7859,-65.4117,71.51,76,73,4.34,broken clouds
284,Salalah,OM,2022-03-22 20:09:06,17.0151,54.0924,75.29,64,0,4.61,clear sky
285,Mayumba,GA,2022-03-22 20:09:06,-3.432,10.6554,79.59,89,100,4.05,overcast clouds
286,Qasigiannguit,GL,2022-03-22 20:06:13,68.8193,-51.1922,3.45,96,100,5.46,overcast clouds
287,Ocean City,US,2022-03-22 20:09:06,39.2776,-74.5746,64.58,62,82,5.99,broken clouds
288,Mithi,PK,2022-03-22 20:09:07,24.7318,69.7981,71.67,68,0,10.07,clear sky
289,Vallenar,CL,2022-03-22 20:09:07,-28.5708,-70.7581,82.26,27,0,10.98,clear sky
290,Mae Sai,TH,2022-03-22 20:04:09,20.4335,99.8762,73.33,90,100,1.16,overcast clouds
291,Port Lincoln,AU,2022-03-22 20:09:08,-34.7333,135.8667,62.19,77,100,15.77,overcast clouds
292,Faya,SA,2022-03-22 20:09:08,18.3851,42.4509,59.52,53,0,3.67,clear sky
293,Rantoul,US,2022-03-22 20:09:08,40.3084,-88.1559,54.01,89,100,26.46,light rain
294,North Platte,US,2022-03-22 20:08:40,41.1239,-100.7654,53.11,23,100,35.01,overcast clouds
295,Neos Marmaras,GR,2022-03-22 20:09:09,40.1,23.7833,48.29,64,66,29.17,broken clouds
296,Nikolskoye,RU,2022-03-22 20:09:09,59.7035,30.7861,37.29,84,1,5.21,clear sky
297,Auki,SB,2022-03-22 20:09:10,-8.7676,160.7034,77.2,89,100,4.05,overcast clouds
298,Japura,ID,2022-03-22 20:09:10,-0.3167,102.35,75.6,96,98,0.89,light rain
299,Porosozero,RU,2022-03-22 20:09:10,62.7191,32.727,29.46,96,40,5.77,scattered clouds
300,Katherine,AU,2022-03-22 20:09:11,-14.4667,132.2667,79.12,78,100,4.61,overcast clouds
301,Aasiaat,GL,2022-03-22 20:09:11,68.7098,-52.8699,4.32,92,100,8.63,overcast clouds
302,Tezu,IN,2022-03-22 20:09:12,27.9167,96.1667,76.98,33,87,4.21,overcast clouds
303,Pelym,RU,2022-03-22 20:09:12,61.0108,61.9978,25.36,85,85,9.66,overcast clouds
304,Olafsvik,IS,2022-03-22 20:09:12,64.8945,-23.7142,35.76,95,100,21.68,overcast clouds
305,Berezovka,BY,2022-03-22 20:09:13,53.7214,25.4993,44.69,62,0,0.74,clear sky
306,Ahipara,NZ,2022-03-22 20:09:13,-35.1667,173.1667,65.91,88,35,2.73,scattered clouds
307,Samagaltay,RU,2022-03-22 20:09:13,50.6022,95.0047,11.82,83,100,2.08,overcast clouds
308,Cabatuan,PH,2022-03-22 20:09:14,10.8794,122.486,77.07,89,99,7.2,overcast clouds
309,Tafresh,IR,2022-03-22 20:09:14,34.692,50.013,44.6,71,4,2.17,clear sky
310,Anadyr,RU,2022-03-22 20:09:15,64.75,177.4833,21.49,79,100,18.79,overcast clouds
311,Forbes,AU,2022-03-22 20:09:15,-33.3833,148.0167,67.91,56,100,5.73,overcast clouds
312,Pangnirtung,CA,2022-03-22 20:09:15,66.1451,-65.7125,-7.69,93,11,2.57,few clouds
313,Mazamari,PE,2022-03-22 20:09:16,-11.3258,-74.5308,87.87,50,60,1.86,broken clouds
314,Jiangyou,CN,2022-03-22 20:09:16,31.7667,104.7167,50.65,87,100,2.15,overcast clouds
315,Port Hedland,AU,2022-03-22 20:09:17,-20.3167,118.5667,89.65,45,100,12.66,overcast clouds
316,Takaka,NZ,2022-03-22 20:10:17,-40.85,172.8,65.55,95,100,3.98,overcast clouds
317,Batagay-Alyta,RU,2022-03-22 20:10:17,67.8006,130.4114,-19.1,77,96,5.97,overcast clouds
318,Saint-Joseph,RE,2022-03-22 20:10:18,-21.3667,55.6167,77.38,89,42,10.22,scattered clouds
319,Lucapa,AO,2022-03-22 20:10:18,-8.4192,20.7447,65.82,97,100,7.14,light rain
320,Husavik,IS,2022-03-22 20:10:19,66.0449,-17.3389,33.64,98,100,14.56,overcast clouds
321,Mbanza-Ngungu,CD,2022-03-22 20:10:19,-5.25,14.8667,66.76,93,100,3.42,overcast clouds
322,Ixtapa,MX,2022-03-22 20:10:19,20.7,-105.2,90.19,16,45,8.63,scattered clouds
323,Santa Isabel Do Rio Negro,BR,2022-03-22 20:10:20,-0.4139,-65.0192,82.27,81,92,0.98,overcast clouds
324,Rio Grande,BR,2022-03-22 20:10:20,-32.035,-52.0986,75.31,73,100,20.27,light rain
325,Okhotsk,RU,2022-03-22 20:10:20,59.3833,143.3,19.58,96,100,7.0,light snow
326,Broken Hill,AU,2022-03-22 20:07:19,-31.95,141.4333,62.17,64,51,17.74,broken clouds
327,Port Moresby,PG,2022-03-22 20:10:21,-9.4431,147.1797,76.21,86,99,4.27,overcast clouds
328,Alekseyevka,RU,2022-03-22 20:10:21,50.6309,38.6903,29.61,94,80,5.86,broken clouds
329,Skjervoy,NO,2022-03-22 20:10:22,70.0311,20.9714,33.8,98,100,11.05,snow
330,Sabha,LY,2022-03-22 20:10:22,27.0377,14.4283,55.63,30,0,11.36,clear sky
331,Kaeo,NZ,2022-03-22 20:10:22,-35.1,173.7833,66.33,96,20,3.29,few clouds
332,Mehamn,NO,2022-03-22 20:10:23,71.0357,27.8492,31.91,93,100,27.63,light shower snow
333,Patea,NZ,2022-03-22 20:10:23,-39.7583,174.4833,65.7,83,100,2.53,light rain
334,Ugoofaaru,MV,2022-03-22 20:10:23,5.6667,73.0,82.06,69,9,11.92,clear sky
335,Jawhar,SO,2022-03-22 20:10:24,2.7809,45.5005,77.25,78,8,12.03,clear sky
336,Twentynine Palms,US,2022-03-22 20:10:24,34.1356,-116.0542,78.96,20,28,5.99,scattered clouds
337,Zhezkazgan,KZ,2022-03-22 20:10:24,47.8043,67.7144,12.34,94,10,7.16,clear sky
338,Butterworth,MY,2022-03-22 20:10:25,5.3991,100.3638,84.24,70,20,3.44,thunderstorm
339,Laguna,US,2022-03-22 20:10:25,38.421,-121.4238,79.11,41,0,5.75,clear sky
340,Cap Malheureux,MU,2022-03-22 20:10:26,-19.9842,57.6142,78.48,88,74,4.0,moderate rain
341,Malakal,SS,2022-03-22 20:10:26,9.5334,31.6605,88.84,9,30,5.28,scattered clouds
342,Koslan,RU,2022-03-22 20:10:26,63.4564,48.8989,28.06,84,82,12.75,broken clouds
343,Sao Jose Da Coroa Grande,BR,2022-03-22 20:10:27,-8.8978,-35.1478,80.69,78,83,8.39,broken clouds
344,Mahebourg,MU,2022-03-22 20:06:04,-20.4081,57.7,78.26,84,19,12.15,light rain
345,Manbij,SY,2022-03-22 20:10:27,36.5281,37.9549,40.78,68,13,2.66,light rain
346,Kangaba,ML,2022-03-22 20:10:28,11.9333,-8.4167,93.85,24,41,3.78,scattered clouds
347,Nizwa,OM,2022-03-22 20:10:28,22.9333,57.5333,73.9,28,0,6.44,clear sky
348,Tilichiki,RU,2022-03-22 20:10:28,60.4667,166.1,20.68,95,100,7.74,overcast clouds
349,Swan River,CA,2022-03-22 20:10:29,52.1058,-101.2676,34.0,96,88,10.27,overcast clouds
350,Ola,RU,2022-03-22 20:10:29,59.5833,151.2833,10.15,98,99,5.53,overcast clouds
351,Aklavik,CA,2022-03-22 20:10:29,68.2191,-135.0107,-3.41,90,100,9.98,overcast clouds
352,Yambio,SS,2022-03-22 20:10:30,4.5721,28.3955,71.65,83,100,8.79,light rain
353,Senanga,ZM,2022-03-22 20:10:30,-16.1167,23.2667,66.6,80,8,5.41,clear sky
354,Huntington,US,2022-03-22 20:10:30,38.4193,-82.4452,72.5,20,0,12.66,clear sky
355,Ryotsu,JP,2022-03-22 20:10:31,38.0833,138.4333,38.44,58,1,8.48,clear sky
356,Jalu,LY,2022-03-22 20:10:31,29.0331,21.5482,52.86,48,33,17.45,scattered clouds
357,Bukama,CD,2022-03-22 20:10:32,-9.2,25.85,69.15,98,99,3.83,overcast clouds
358,Anloga,GH,2022-03-22 20:10:32,5.7947,0.8973,83.35,81,99,14.5,overcast clouds
359,San Isidro,PE,2022-03-22 20:06:49,-12.1167,-77.05,74.5,79,0,12.66,clear sky
360,Zeya,RU,2022-03-22 20:10:32,53.75,127.2667,5.2,92,17,4.07,few clouds
361,Lakes Entrance,AU,2022-03-22 20:10:33,-37.8811,147.981,57.16,86,77,11.59,broken clouds
362,Mandeville,JM,2022-03-22 20:06:38,18.0417,-77.5071,76.39,63,86,12.21,overcast clouds
363,Hameln,DE,2022-03-22 20:11:33,52.104,9.3562,51.8,57,0,2.77,clear sky
364,Sinop,TR,2022-03-22 20:11:34,41.7711,34.8709,23.94,92,35,4.88,scattered clouds
365,Belmonte,BR,2022-03-22 20:11:34,-15.8631,-38.8828,77.5,86,44,8.63,scattered clouds
366,Esil,KZ,2022-03-22 20:11:35,51.9556,66.4042,12.72,97,62,9.93,broken clouds
367,Zarya,RU,2022-03-22 20:11:35,55.7553,38.0958,40.51,94,0,4.74,clear sky
368,Vestmannaeyjar,IS,2022-03-22 20:11:35,63.4427,-20.2734,45.93,91,100,7.99,overcast clouds
369,Tumut,AU,2022-03-22 20:11:36,-35.3,148.2167,61.39,92,100,2.3,overcast clouds
370,Gualeguaychu,AR,2022-03-22 20:11:05,-33.0094,-58.5172,66.06,94,100,4.81,overcast clouds
371,Makakilo City,US,2022-03-22 20:11:36,21.3469,-158.0858,79.12,65,0,11.5,light rain
372,Hwange,ZW,2022-03-22 20:11:36,-18.3693,26.5019,66.51,78,12,0.89,few clouds
373,Berdigestyakh,RU,2022-03-22 20:11:37,62.0989,126.6992,-4.81,100,100,2.19,overcast clouds
374,Nuristan,AF,2022-03-22 20:11:37,35.3,70.8333,24.96,62,100,8.93,overcast clouds
375,Zmeinogorsk,RU,2022-03-22 20:11:38,51.1567,82.195,25.45,93,100,15.97,light snow
376,Vangaindrano,MG,2022-03-22 20:11:38,-23.35,47.6,73.29,81,100,0.54,overcast clouds
377,Kyaikkami,MM,2022-03-22 20:11:38,16.08,97.5675,80.46,81,97,9.84,overcast clouds
378,South Lake Tahoe,US,2022-03-22 20:11:39,38.9332,-119.9844,56.97,49,0,8.99,clear sky
379,Teknaf,BD,2022-03-22 20:11:39,20.8624,92.3058,74.62,90,75,7.27,broken clouds
380,Coquimbo,CL,2022-03-22 20:11:39,-29.9533,-71.3436,65.93,72,20,11.5,few clouds
381,Pocoes,BR,2022-03-22 20:07:56,-14.5297,-40.3653,74.62,70,64,9.22,broken clouds
382,Batouri,CM,2022-03-22 20:11:40,4.4333,14.3667,79.81,33,99,4.14,overcast clouds
383,Zapolyarnyy,RU,2022-03-22 20:11:40,69.4154,30.8136,31.28,97,100,6.08,overcast clouds
384,Kangaatsiaq,GL,2022-03-22 20:11:41,68.3065,-53.4641,4.59,92,100,9.1,overcast clouds
385,Kaspiyskiy,RU,2022-03-22 20:11:41,45.3929,47.3707,35.31,50,0,3.29,clear sky
386,Maragogi,BR,2022-03-22 20:11:41,-9.0122,-35.2225,80.69,78,89,8.14,light rain
387,Labrea,BR,2022-03-22 20:11:42,-7.2586,-64.7981,83.41,83,51,3.67,broken clouds
388,Sangmelima,CM,2022-03-22 20:07:11,2.9333,11.9833,75.58,66,100,3.0,light rain
389,Sikeston,US,2022-03-22 20:11:42,36.8767,-89.5879,55.29,100,100,5.75,moderate rain
390,Tasiilaq,GL,2022-03-22 20:11:43,65.6145,-37.6368,14.16,65,12,3.09,few clouds
391,Hami,CN,2022-03-22 20:11:43,42.8,93.45,43.48,45,82,3.89,broken clouds
392,Kruisfontein,ZA,2022-03-22 20:11:43,-34.0033,24.7314,65.88,96,15,4.05,few clouds
393,Pitimbu,BR,2022-03-22 20:11:44,-7.4706,-34.8086,82.99,74,87,9.82,overcast clouds
394,Gravdal,NO,2022-03-22 20:08:29,68.1214,13.5031,42.69,75,75,6.91,broken clouds
395,Hobyo,SO,2022-03-22 20:11:44,5.3505,48.5268,79.23,76,14,11.92,few clouds
396,Pacific Grove,US,2022-03-22 20:11:44,36.6177,-121.9166,82.08,57,0,6.91,clear sky
397,Morant Bay,JM,2022-03-22 20:11:45,17.8815,-76.4093,82.02,70,38,13.33,scattered clouds
398,Trinidad,BO,2022-03-22 20:11:45,-14.8333,-64.9,86.88,64,48,2.15,scattered clouds
399,Dhemaji,IN,2022-03-22 20:11:46,27.4833,94.5833,71.71,53,2,5.48,clear sky
400,Constitucion,CL,2022-03-22 20:11:46,-35.3333,-72.4167,63.5,63,1,15.7,clear sky
401,Coihaique,CL,2022-03-22 20:09:40,-45.5752,-72.0662,60.75,51,75,8.05,broken clouds
402,Ambovombe,MG,2022-03-22 20:11:46,-25.1667,46.0833,71.42,82,0,12.21,clear sky
403,Soc Trang,VN,2022-03-22 20:11:47,9.6033,105.98,78.67,82,36,3.4,scattered clouds
404,Povorino,RU,2022-03-22 20:11:47,51.1945,42.2457,28.58,95,100,10.33,overcast clouds
405,Praia Da Vitoria,PT,2022-03-22 20:11:47,38.7333,-27.0667,60.76,80,24,10.94,few clouds
406,Celestun,MX,2022-03-22 20:08:25,20.8667,-90.4,87.69,56,1,7.4,clear sky
407,Viesca,MX,2022-03-22 20:11:48,25.35,-102.8,72.18,12,0,8.48,clear sky
408,Karratha,AU,2022-03-22 20:11:48,-20.7377,116.8463,88.92,43,100,13.91,overcast clouds
409,Porto Novo,BJ,2022-03-22 20:12:49,6.4965,2.6036,83.53,76,100,8.48,overcast clouds
410,Hirara,JP,2022-03-22 20:12:49,24.8,125.2833,70.48,90,100,15.05,light rain
411,Kanigiri,IN,2022-03-22 20:12:49,15.4,79.5167,82.58,71,96,7.9,overcast clouds
412,Guacimo,CR,2022-03-22 20:12:50,10.2104,-83.6807,85.14,60,89,6.33,overcast clouds
413,Fallon,US,2022-03-22 20:08:36,39.4735,-118.7774,60.67,36,40,5.75,scattered clouds
414,Muros,ES,2022-03-22 20:12:50,42.7762,-9.0603,55.69,88,100,7.38,overcast clouds
415,Chiman,PK,2022-03-22 20:12:51,32.5463,73.8138,69.24,30,0,3.27,clear sky
416,Warrnambool,AU,2022-03-22 20:12:51,-38.3833,142.4833,58.8,64,100,13.27,overcast clouds
417,Novosergiyevka,RU,2022-03-22 20:12:51,52.0934,53.6528,13.82,97,83,6.24,broken clouds
418,Ndele,CF,2022-03-22 20:12:53,8.4109,20.6473,82.98,13,42,1.43,scattered clouds
419,Cayenne,GF,2022-03-22 20:12:53,4.9333,-52.3333,75.24,1,75,3.44,light rain
420,Kavieng,PG,2022-03-22 20:12:54,-2.5744,150.7967,81.14,77,100,9.57,light rain
421,Rincon,US,2022-03-22 20:12:54,32.296,-81.2354,75.9,48,75,16.11,broken clouds
422,Geraldton,AU,2022-03-22 20:12:54,-28.7667,114.6,59.41,72,0,5.75,clear sky
423,Broome,US,2022-03-22 20:12:55,42.2506,-75.833,48.65,30,0,11.5,clear sky
424,Houma,US,2022-03-22 20:12:08,29.5958,-90.7195,78.8,88,100,25.32,haze
425,Goure,NE,2022-03-22 20:12:55,13.9835,10.2704,88.02,12,61,12.08,broken clouds
426,Irtyshskiy,RU,2022-03-22 20:12:56,58.3333,68.1333,23.11,95,100,9.33,overcast clouds
427,Tocantins,BR,2022-03-22 20:08:36,-10.5,-48.0,84.49,74,97,1.97,overcast clouds
428,Krasnoselkup,RU,2022-03-22 20:12:56,65.7,82.4667,-13.36,100,89,5.84,overcast clouds
429,Pochinki,RU,2022-03-22 20:12:56,54.6988,44.8668,31.44,98,61,8.41,broken clouds
430,Cairns,AU,2022-03-22 20:12:57,-16.9167,145.7667,72.07,93,22,9.22,few clouds
431,Skegness,GB,2022-03-22 20:11:16,53.1436,0.3363,52.34,89,8,9.28,clear sky
432,La Ronge,CA,2022-03-22 20:12:57,55.1001,-105.2842,32.74,89,95,8.79,overcast clouds
433,Cururupu,BR,2022-03-22 20:12:58,-1.8283,-44.8683,75.63,96,100,1.12,heavy intensity rain
434,Elko,US,2022-03-22 20:12:58,41.0002,-115.5012,53.62,54,94,5.88,overcast clouds
435,Clyde River,CA,2022-03-22 20:12:58,70.4692,-68.5914,-10.35,96,61,0.78,broken clouds
436,Merritt,CA,2022-03-22 20:12:59,50.1123,-120.7942,44.65,93,100,1.95,overcast clouds
437,Nikolayevskaya,RU,2022-03-22 20:12:59,47.6139,41.5023,32.16,71,0,7.0,clear sky
438,Belle Fourche,US,2022-03-22 20:13:00,44.6714,-103.8522,48.31,34,100,25.5,overcast clouds
439,Yar-Sale,RU,2022-03-22 20:13:00,66.8333,70.8333,15.49,95,100,13.09,light snow
440,Young,UY,2022-03-22 20:13:00,-32.6833,-57.6333,65.84,94,100,7.54,overcast clouds
441,Barranca De Upia,CO,2022-03-22 20:13:01,4.5696,-72.9668,81.5,66,95,6.15,overcast clouds
442,Namikupa,TZ,2022-03-22 20:13:01,-10.8333,39.6,70.83,98,10,1.25,clear sky
443,Khotyn,UA,2022-03-22 20:13:01,48.4833,26.5,46.65,54,0,3.15,clear sky
444,Los Llanos De Aridane,ES,2022-03-22 20:13:02,28.6585,-17.9182,62.35,84,20,9.22,few clouds
445,Ambulu,ID,2022-03-22 20:13:02,-8.345,113.6058,75.36,88,99,2.46,overcast clouds
446,Cherskiy,RU,2022-03-22 20:13:02,68.75,161.3,12.04,86,11,7.36,few clouds
447,Smidovich,RU,2022-03-22 20:13:03,48.6,133.8167,7.59,96,97,4.99,overcast clouds
448,Berlevag,NO,2022-03-22 20:13:03,70.8578,29.0864,31.95,86,75,25.32,light snow
449,Rocha,UY,2022-03-22 20:13:03,-34.4833,-54.3333,72.88,66,100,9.86,moderate rain
450,Lasa,IT,2022-03-22 20:10:55,46.6166,10.7002,42.03,66,1,1.59,clear sky
451,Messina,IT,2022-03-22 20:13:04,38.1933,15.5497,51.78,56,40,5.75,scattered clouds
452,Baishishan,CN,2022-03-22 20:13:04,43.5833,127.5667,25.5,82,100,2.95,overcast clouds
453,Zhaoyuan,CN,2022-03-22 20:13:05,37.3592,120.3964,41.0,61,100,7.99,overcast clouds
454,Bayaguana,DO,2022-03-22 20:13:05,18.7564,-69.6362,85.55,32,0,11.03,clear sky
455,Kiunga,PG,2022-03-22 20:13:05,-6.1219,141.2906,73.29,100,100,2.8,moderate rain
456,Greensburg,US,2022-03-22 20:13:06,40.3015,-79.5389,61.02,60,75,8.05,broken clouds
457,Ingham,US,2022-03-22 20:14:06,42.6,-84.3833,46.78,58,100,14.97,overcast clouds
458,Ferme-Neuve,CA,2022-03-22 20:14:06,46.7001,-75.4493,33.24,60,100,11.23,overcast clouds
459,Ancud,CL,2022-03-22 20:14:07,-41.8697,-73.8203,54.23,87,100,18.52,light rain
460,Galle,LK,2022-03-22 20:14:07,6.0367,80.217,79.57,82,58,8.12,broken clouds
461,Shenjiamen,CN,2022-03-22 20:14:07,29.9576,122.298,46.78,80,100,18.37,overcast clouds
462,Tateyama,JP,2022-03-22 20:14:12,34.9833,139.8667,38.1,75,93,15.88,overcast clouds
463,Suhbaatar,MN,2022-03-22 20:14:13,50.2314,106.2078,9.64,95,65,1.07,broken clouds
464,Ankazobe,MG,2022-03-22 20:14:13,-18.3167,47.1167,65.41,91,87,4.12,overcast clouds
465,Marsh Harbour,BS,2022-03-22 20:14:13,26.5412,-77.0636,74.28,61,0,18.88,clear sky
466,Komsomolskiy,UZ,2022-03-22 20:14:14,40.4272,71.7189,52.63,66,100,3.49,overcast clouds
467,Santa Maria Del Oro,MX,2022-03-22 20:14:14,25.9333,-105.3667,74.35,5,0,7.94,clear sky
468,Sept-Iles,CA,2022-03-22 20:14:14,50.2001,-66.3821,39.06,55,100,13.0,overcast clouds
469,Qandala,SO,2022-03-22 20:14:15,11.472,49.8728,80.74,65,4,4.14,clear sky
470,Rabo De Peixe,PT,2022-03-22 20:14:15,37.8,-25.5833,61.29,78,20,5.75,few clouds
