City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Rudbar,AF,2022-03-16 14:49:04,30.15,62.6,89.47,6,0,6.78
279,Iquitos,PE,2022-03-16 14:49:04,-3.7481,-73.2472,78.84,83,75,2.3
280,Groton,US,2022-03-16 14:49:05,41.3501,-72.0784,54.01,63,0,5.75
281,Vila Franca Do Campo,PT,2022-03-16 14:49:05,37.7167,-25.4333,61.21,55,100,7.18
282,Cap Malheureux,MU,2022-03-16 14:49:05,-19.9842,57.6142,79.47,86,61,5.03
283,Avallon,FR,2022-03-16 14:49:06,47.4833,3.9,68.88,51,83,2.71
284,Wagga Wagga,AU,2022-03-16 14:49:06,-35.1167,147.3667,70.21,68,75,9.22
285,Sunagawa,JP,2022-03-16 14:49:07,43.4864,141.9056,32.65,99,100,3.29
286,Torbay,CA,2022-03-16 14:49:07,47.6666,-52.7314,27.88,49,75,9.22
287,Salvador,SV,2022-03-16 14:46:06,13.8333,-88.9167,77.4,54,8,3.78
288,Mangaluru,IN,2022-03-16 14:49:07,12.8667,74.8833,85.06,74,40,3.44
289,Qui Nhon,VN,2022-03-16 14:49:08,13.7667,109.2333,73.53,89,81,5.77
290,Iskateley,RU,2022-03-16 14:49:08,67.6803,53.1512,20.68,96,100,8.08
291,Tripoli,LY,2022-03-16 14:44:36,32.8752,13.1875,69.37,32,92,21.74
292,Mahibadhoo,MV,2022-03-16 14:49:09,3.7833,72.9667,83.34,74,100,9.64
293,Rayagada,IN,2022-03-16 14:49:09,19.1667,83.4167,81.09,35,85,4.27
294,Leh,IN,2022-03-16 14:49:09,34.1667,77.5833,19.45,64,1,3.58
295,Waddan,LY,2022-03-16 14:49:10,29.1614,16.139,68.68,17,0,15.1
296,Vila,PT,2022-03-16 14:49:10,42.0304,-8.1588,45.7,84,100,9.73
297,Komsomolskiy,UZ,2022-03-16 14:49:10,40.4272,71.7189,48.92,87,40,4.61
298,Banda Aceh,ID,2022-03-16 14:49:11,5.5577,95.3222,77.88,90,100,13.51
299,Bissau,GW,2022-03-16 14:48:30,11.8636,-15.5977,93.58,23,90,1.23
300,Gat,IL,2022-03-16 14:45:04,31.61,34.7642,55.81,46,3,10.18
301,Almenara,BR,2022-03-16 14:49:12,-16.1836,-40.6944,91.63,40,46,5.99
302,Lawrenceburg,US,2022-03-16 14:49:12,38.0373,-84.8966,61.56,66,0,4.0
303,Akdepe,TM,2022-03-16 14:49:12,42.0551,59.3788,35.69,49,100,10.8
304,Tucumcari,US,2022-03-16 14:49:13,35.1717,-103.725,55.94,29,0,10.36
305,Kedougou,SN,2022-03-16 14:49:13,12.5579,-12.1743,102.88,8,32,4.92
306,Coihaique,CL,2022-03-16 14:49:14,-45.5752,-72.0662,59.61,88,100,8.05
307,Aklavik,CA,2022-03-16 14:49:14,68.2191,-135.0107,-27.4,68,20,3.44
308,Liverpool,GB,2022-03-16 14:49:14,53.4106,-2.9779,48.74,87,75,14.97
309,Atar,MR,2022-03-16 14:49:15,20.5169,-13.0499,80.4,17,0,14.79
310,Clarksdale,US,2022-03-16 14:49:15,34.2001,-90.5709,55.9,100,75,4.61
311,Casper,US,2022-03-16 14:45:10,42.8666,-106.3131,36.81,83,0,5.75
312,Vanavara,RU,2022-03-16 14:49:16,60.34,102.2797,1.11,99,98,1.57
313,Verkhoyansk,RU,2022-03-16 14:49:16,67.5447,133.385,-25.46,99,21,2.33
314,Mareeba,AU,2022-03-16 14:49:16,-17.0,145.4333,74.12,90,98,2.28
315,Bengkulu,ID,2022-03-16 14:49:17,-3.8004,102.2655,79.12,85,100,3.22
316,Shimoda,JP,2022-03-16 14:49:17,34.6667,138.95,61.18,45,25,14.41
317,Upington,ZA,2022-03-16 14:49:17,-28.4478,21.2561,86.38,20,20,5.75
318,Srednekolymsk,RU,2022-03-16 14:50:18,67.45,153.6833,-21.93,100,83,3.02
319,Lata,PT,2022-03-16 14:50:18,40.1629,-8.3327,70.48,50,59,11.41
320,Popondetta,PG,2022-03-16 14:50:19,-8.7537,148.2534,73.27,96,81,3.27
321,Tawau,MY,2022-03-16 14:50:19,4.2498,117.8871,77.13,94,9,3.71
322,Sehithwa,BW,2022-03-16 14:50:19,-20.4667,22.7167,85.23,35,98,5.14
323,Police Nad Metuji,CZ,2022-03-16 14:50:20,50.5369,16.2335,50.77,68,90,8.01
324,College,US,2022-03-16 14:50:20,64.8569,-147.8028,10.35,62,75,6.91
325,Angoram,PG,2022-03-16 14:50:20,-4.0625,144.0661,73.69,95,97,0.81
326,Naberera,TZ,2022-03-16 14:50:21,-4.2,36.9333,79.92,43,46,9.89
327,Erenhot,CN,2022-03-16 14:50:21,43.6475,111.9767,25.16,29,100,10.09
328,Shepsi,RU,2022-03-16 14:50:21,44.0361,39.1489,35.06,62,8,15.52
329,Odda,NO,2022-03-16 14:50:22,60.0691,6.5457,44.08,99,100,6.06
330,Abonnema,NG,2022-03-16 14:50:22,4.7084,6.7931,93.49,51,64,13.47
331,Sao Joao Da Barra,BR,2022-03-16 14:50:23,-21.6403,-41.0511,89.69,74,3,16.26
332,Tual,ID,2022-03-16 14:50:23,-5.6667,132.75,83.62,74,100,2.01
333,Beckley,US,2022-03-16 14:50:23,37.7782,-81.1882,55.81,39,0,8.05
334,Labuhan,ID,2022-03-16 14:50:24,-6.8844,112.2051,80.19,82,100,1.95
335,Vostok,RU,2022-03-16 14:50:24,46.4856,135.8833,24.33,97,100,3.42
336,Innisfail,AU,2022-03-16 14:50:25,-17.5333,146.0333,74.62,94,94,4.12
337,Ust-Nera,RU,2022-03-16 14:50:25,64.5667,143.2,-18.13,91,25,3.11
338,Elizabeth City,US,2022-03-16 14:50:17,36.2946,-76.2511,62.06,90,0,0.0
339,Ellensburg,US,2022-03-16 14:47:39,46.9965,-120.5479,37.27,84,0,9.22
340,Saint George,US,2022-03-16 14:47:52,37.1041,-113.5841,55.26,41,40,6.91
341,Fecamp,FR,2022-03-16 14:50:26,49.7579,0.3746,58.71,75,85,12.53
342,Le Port,RE,2022-03-16 14:50:26,-20.9373,55.2919,82.4,79,42,1.72
343,Codrington,AU,2022-03-16 14:50:26,-38.2667,141.9667,66.7,87,100,9.75
344,Chokurdakh,RU,2022-03-16 14:50:27,70.6333,147.9167,-17.1,97,66,10.04
345,Alofi,NU,2022-03-16 14:50:27,-19.0595,-169.9187,75.09,94,10,6.91
346,Kozelsk,RU,2022-03-16 14:50:27,54.0375,35.7716,22.62,81,65,3.31
347,Grindavik,IS,2022-03-16 14:50:28,63.8424,-22.4338,28.87,86,75,16.11
348,Aswan,EG,2022-03-16 14:50:28,24.0934,32.907,72.7,16,0,11.5
349,Dmytrivka,UA,2022-03-16 14:50:28,45.9717,28.9864,38.84,65,100,14.83
350,Sandwick,GB,2022-03-16 14:50:29,60.0,-1.25,44.42,76,40,9.22
351,Udachnyy,RU,2022-03-16 14:50:29,66.4167,112.4,-26.73,100,93,4.18
352,Sompeta,IN,2022-03-16 14:50:29,18.9333,84.6,78.4,79,100,9.78
353,Yulara,AU,2022-03-16 14:50:30,-25.2406,130.9889,84.04,24,76,9.22
354,Cayenne,GF,2022-03-16 14:50:30,4.9333,-52.3333,84.09,1,100,13.8
355,Klaksvik,FO,2022-03-16 14:50:31,62.2266,-6.589,41.92,64,79,25.03
356,Stavern,NO,2022-03-16 14:50:31,59.0,10.0333,41.18,91,98,6.91
357,Lazaro Cardenas,MX,2022-03-16 14:49:22,17.9583,-102.2,78.46,62,0,2.75
358,Northam,GB,2022-03-16 14:50:31,51.0333,-4.2167,48.38,89,100,19.77
359,Bac Lieu,VN,2022-03-16 14:50:32,9.285,105.7244,80.28,80,56,8.57
360,Panzhihua,CN,2022-03-16 14:50:32,26.5851,101.7128,66.45,46,54,2.51
361,Teguise,ES,2022-03-16 14:50:33,29.0605,-13.564,64.62,60,40,21.85
362,Itupiranga,BR,2022-03-16 14:50:33,-5.1347,-49.3267,77.32,70,100,0.74
363,Araouane,ML,2022-03-16 14:50:33,18.9048,-3.5265,87.67,13,20,9.15
364,Salinopolis,BR,2022-03-16 14:51:34,-0.6136,-47.3561,79.75,80,98,3.2
365,San Pedro De Macoris,DO,2022-03-16 14:51:34,18.4616,-69.2972,83.01,55,0,10.49
366,Luderitz,NA,2022-03-16 14:51:34,-26.6481,15.1594,72.77,58,2,23.78
367,Upernavik,GL,2022-03-16 14:51:35,72.7868,-56.1549,-11.69,78,97,5.66
368,Martapura,ID,2022-03-16 14:51:35,-3.4167,114.85,78.89,94,100,1.14
369,Montalvo,EC,2022-03-16 14:51:35,-1.8,-79.3333,81.07,87,100,2.73
370,Dong Hoi,VN,2022-03-16 14:51:36,17.4833,106.6,72.57,88,9,8.23
371,Flin Flon,CA,2022-03-16 14:51:36,54.7682,-101.865,15.64,86,100,3.44
372,Gamba,GA,2022-03-16 14:51:37,-2.65,10.0,82.85,74,86,11.18
373,Sao Felix Do Xingu,BR,2022-03-16 14:51:37,-6.6447,-51.995,82.35,73,95,1.41
374,Armenis,RO,2022-03-16 14:51:37,45.2,22.3167,40.51,98,100,1.92
375,Independence,US,2022-03-16 14:47:56,39.0911,-94.4155,60.01,75,0,11.5
376,Sitka,US,2022-03-16 14:51:38,57.0531,-135.33,44.49,65,100,14.97
377,Lobito,AO,2022-03-16 14:51:38,-12.3481,13.5456,79.59,67,31,9.82
378,Songea,TZ,2022-03-16 14:51:39,-10.6833,35.65,70.11,91,100,1.97
379,Ulladulla,AU,2022-03-16 14:51:39,-35.35,150.4667,67.77,93,52,3.15
380,Ternate,ID,2022-03-16 14:51:39,0.8,127.4,81.39,80,96,3.83
381,Auki,SB,2022-03-16 14:51:40,-8.7676,160.7034,76.71,87,96,3.78
382,Quatre Cocos,MU,2022-03-16 14:51:40,-20.2078,57.7625,82.51,84,46,4.9
383,Dunedin,NZ,2022-03-16 14:51:41,-45.8742,170.5036,52.81,78,100,3.0
384,Roald,NO,2022-03-16 14:51:41,62.5833,6.1333,50.14,57,75,14.97
385,La Ronge,CA,2022-03-16 14:51:41,55.1001,-105.2842,23.25,93,100,3.44
386,Ngama,TD,2022-03-16 14:51:42,11.7833,17.1667,96.89,8,90,15.43
387,Yerofey Pavlovich,RU,2022-03-16 14:51:42,53.9667,121.9667,-7.13,88,95,5.06
388,Natal,BR,2022-03-16 14:51:42,-5.795,-35.2094,79.45,94,75,5.75
389,Nizhnyaya Tavda,RU,2022-03-16 14:51:43,57.6731,66.1725,7.75,94,10,6.31
390,Karymskoye,RU,2022-03-16 14:51:43,51.6167,114.35,-4.34,94,15,1.72
391,Angoche,MZ,2022-03-16 14:51:44,-16.2325,39.9086,80.89,85,85,2.8
392,Oktyabrskiy,RU,2022-03-16 14:51:44,54.4815,53.471,6.67,96,17,6.02
393,Oriximina,BR,2022-03-16 14:51:44,-1.7656,-55.8661,86.04,60,90,2.66
394,Verkh-Usugli,RU,2022-03-16 14:51:45,52.7,115.1667,-9.15,94,10,3.38
395,San Lorenzo,PY,2022-03-16 14:51:45,-25.3333,-57.5333,81.59,51,0,5.01
396,Itabira,BR,2022-03-16 14:51:45,-19.6192,-43.2269,81.45,55,79,4.63
397,Palora,EC,2022-03-16 14:51:46,-1.7,-77.9333,79.56,56,82,3.15
398,Westport,US,2022-03-16 14:51:46,41.1415,-73.3579,58.35,70,0,5.01
399,Manokwari,ID,2022-03-16 14:51:47,-0.8667,134.0833,80.11,78,34,1.19
400,Faya,SA,2022-03-16 14:51:47,18.3851,42.4509,64.92,67,15,8.1
401,Sioux Lookout,CA,2022-03-16 14:51:47,50.1001,-91.917,35.67,93,100,5.75
402,Pevek,RU,2022-03-16 14:51:48,69.7008,170.3133,-6.95,98,100,3.87
403,Mehamn,NO,2022-03-16 14:51:48,71.0357,27.8492,30.18,78,4,16.49
404,Leeton,AU,2022-03-16 14:51:48,-34.5667,146.4,66.11,82,96,3.44
405,Fort Nelson,CA,2022-03-16 14:51:49,58.8053,-122.7002,11.79,79,75,4.61
406,Adrar,MR,2022-03-16 14:51:49,20.5022,-10.0711,78.01,18,0,12.03
407,Chuy,UY,2022-03-16 14:51:49,-33.6971,-53.4616,79.3,58,3,6.6
408,Paamiut,GL,2022-03-16 14:51:50,61.994,-49.6678,6.87,89,100,3.85
409,Beyneu,KZ,2022-03-16 14:52:50,45.3167,55.2,34.45,97,100,14.72
410,Port Augusta,AU,2022-03-16 14:52:51,-32.5,137.7667,75.52,63,100,5.77
411,Celestun,MX,2022-03-16 14:52:51,20.8667,-90.4,79.02,72,14,8.19
412,Xinye,CN,2022-03-16 14:52:51,32.5186,112.3522,49.82,89,100,26.91
413,Pemangkat,ID,2022-03-16 14:52:52,1.1667,108.9667,80.2,82,83,3.38
414,Keningau,MY,2022-03-16 14:52:52,5.3378,116.1602,73.4,98,91,1.14
415,Boa Vista,BR,2022-03-16 14:52:52,2.8197,-60.6733,84.18,65,75,12.66
416,Tabuk,PH,2022-03-16 14:52:53,17.4189,121.4443,75.24,92,100,1.88
417,Port Macquarie,AU,2022-03-16 14:52:53,-31.4333,152.9167,66.88,92,36,6.08
418,Malibu,US,2022-03-16 14:52:53,34.005,-118.8101,66.56,81,40,5.99
419,Emilio Carranza,MX,2022-03-16 14:52:54,19.9711,-96.6114,73.9,71,3,2.75
420,Baglung,NP,2022-03-16 14:52:54,28.2719,83.5898,66.02,51,2,5.1
421,Barcelona,ES,2022-03-16 14:48:21,41.3888,2.159,64.8,76,40,26.46
422,Agadez,NE,2022-03-16 14:52:55,19.75,10.25,85.42,8,12,10.18
423,Lima,PE,2022-03-16 14:47:59,-12.0432,-77.0282,76.39,78,0,3.44
424,Myanaung,MM,2022-03-16 14:52:55,18.2833,95.3167,85.78,30,44,5.21
425,Padang,ID,2022-03-16 14:52:56,-0.9492,100.3543,79.9,84,100,2.93
426,San Francisco,US,2022-03-16 14:50:00,37.7749,-122.4194,51.12,91,20,6.91
427,Beringovskiy,RU,2022-03-16 14:52:56,63.05,179.3167,-12.01,93,20,5.37
428,Kodinsk,RU,2022-03-16 14:52:56,58.6881,99.1844,5.68,99,100,2.44
429,Papetoai,PF,2022-03-16 14:52:57,-17.4961,-149.8729,76.59,68,40,4.81
430,Qaqortoq,GL,2022-03-16 14:52:57,60.7167,-46.0333,3.83,49,33,5.64
431,Batabano,CU,2022-03-16 14:52:57,22.7164,-82.2881,81.21,64,0,7.38
432,Roma,US,2022-03-16 14:52:58,43.2128,-75.4557,42.73,95,100,3.44
433,Meaux,FR,2022-03-16 14:52:58,48.9167,3.0,57.69,58,92,8.52
434,Noumea,NC,2022-03-16 14:52:58,-22.2763,166.4572,82.0,99,97,4.14
435,Tommot,RU,2022-03-16 14:52:59,58.9564,126.2925,2.48,97,100,3.62
436,Marsh Harbour,BS,2022-03-16 14:48:27,26.5412,-77.0636,76.96,77,61,16.22
437,Pierre,US,2022-03-16 14:51:19,44.3683,-100.351,51.28,59,100,15.01
438,Makakilo City,US,2022-03-16 14:51:37,21.3469,-158.0858,74.28,83,0,4.61
439,Trairi,BR,2022-03-16 14:48:18,-3.2778,-39.2689,84.96,67,24,5.06
440,Alberton,CA,2022-03-16 14:53:00,46.8168,-64.0654,28.53,64,83,8.59
441,Khash,IR,2022-03-16 14:53:00,28.2211,61.2158,72.99,10,0,9.17
442,Port Lincoln,AU,2022-03-16 14:53:00,-34.7333,135.8667,67.66,86,4,3.8
443,Sinnamary,GF,2022-03-16 14:53:01,5.3833,-52.95,79.63,84,77,12.64
444,Ploemeur,FR,2022-03-16 14:53:01,47.7333,-3.4333,52.86,87,100,10.36
445,Kathmandu,NP,2022-03-16 14:49:24,27.7167,85.3167,70.02,73,40,3.44
446,Port Blair,IN,2022-03-16 14:52:29,11.6667,92.75,82.44,78,40,1.14
447,Atambua,ID,2022-03-16 14:53:02,-9.1061,124.8925,74.21,86,81,4.03
448,Tsabong,BW,2022-03-16 14:53:02,-26.0217,22.401,84.15,21,0,7.54
449,Haines Junction,CA,2022-03-16 14:53:02,60.7522,-137.5108,31.95,64,100,6.91
450,Emba,KZ,2022-03-16 14:53:03,48.8264,58.1442,14.11,86,100,16.06
451,Acaponeta,MX,2022-03-16 14:53:03,22.4964,-105.3594,76.5,36,0,0.4
452,Ponta Delgada,PT,2022-03-16 14:53:04,37.7333,-25.6667,61.52,63,20,11.5
453,Cuauhtemoc,MX,2022-03-16 14:53:04,28.4167,-106.8667,54.32,17,69,3.15
454,Entre Rios,BR,2022-03-16 14:53:04,-11.9419,-38.0844,90.79,46,81,6.17
455,San Cristobal,VE,2022-03-16 14:53:05,7.7669,-72.225,69.98,46,93,5.64
456,Andros Town,BS,2022-03-16 14:54:05,24.7,-77.7667,78.76,72,0,18.03
457,Esil,KZ,2022-03-16 14:54:05,51.9556,66.4042,-1.7,99,9,6.46
458,Kontagora,NG,2022-03-16 14:54:06,10.3999,5.4695,101.14,8,82,5.82
459,Fagernes,NO,2022-03-16 14:54:06,60.9858,9.2324,43.92,91,76,5.48
460,Bandar,ID,2022-03-16 14:54:06,2.05,99.75,74.93,98,100,2.75
461,Boyolangu,ID,2022-03-16 14:54:07,-8.1181,111.8935,75.09,92,100,4.41
462,Birjand,IR,2022-03-16 14:54:07,32.8663,59.2211,82.87,7,20,11.5
463,Cockburn Town,TC,2022-03-16 14:51:21,21.4612,-71.1419,77.81,71,0,16.13
464,Impfondo,CG,2022-03-16 14:54:07,1.6381,18.0667,89.78,47,100,3.96
465,Qasigiannguit,GL,2022-03-16 14:54:08,68.8193,-51.1922,-7.47,86,100,3.44
466,At-Bashi,KG,2022-03-16 14:54:08,41.1702,75.8106,36.95,95,97,0.98
467,Wewak,PG,2022-03-16 14:54:09,-3.5534,143.6268,80.44,79,99,6.29
468,Mogadouro,PT,2022-03-16 14:53:34,41.3403,-6.7119,61.36,48,100,6.11
469,Harper,LR,2022-03-16 14:54:09,4.375,-7.7169,84.45,69,99,6.87
470,Negara,ID,2022-03-16 14:54:10,-8.3151,114.6025,78.08,89,51,2.59
471,Te Anau,NZ,2022-03-16 14:54:10,-45.4167,167.7167,45.88,95,18,1.7
472,Amvrosiyivka,UA,2022-03-16 14:54:10,47.7935,38.4777,24.69,63,94,13.38
473,Shuangcheng,CN,2022-03-16 14:54:11,45.35,126.2833,20.88,59,0,9.66
474,Santa Marta,CO,2022-03-16 14:54:11,11.2408,-74.199,83.89,72,9,4.61
475,Vila Do Maio,CV,2022-03-16 14:54:11,15.1333,-23.2167,77.79,71,15,19.55
476,Ouargaye,BF,2022-03-16 14:54:12,11.5033,0.0572,101.19,13,57,2.8
477,Morro Bay,US,2022-03-16 14:54:12,35.3658,-120.8499,57.65,81,61,1.01
478,Baherden,TM,2022-03-16 14:54:13,38.4362,57.4316,45.93,89,100,4.14
479,Sur,OM,2022-03-16 14:54:13,22.5667,59.5289,81.81,51,4,1.99
480,Viransehir,TR,2022-03-16 14:54:13,37.2353,39.7631,41.77,54,3,6.33
481,Trinidad,BO,2022-03-16 14:50:52,-14.8333,-64.9,84.18,65,18,4.61
482,Sal Rei,CV,2022-03-16 14:54:14,16.1833,-22.9167,73.6,53,75,20.71
483,Naantali,FI,2022-03-16 14:54:14,60.4674,22.0243,48.61,31,0,4.61
484,Champerico,GT,2022-03-16 14:54:15,14.3,-91.9167,82.94,57,7,2.17
485,Mabaruma,GY,2022-03-16 14:54:15,8.2,-59.7833,75.96,89,99,4.36
486,Esperance,AU,2022-03-16 14:54:16,-33.8667,121.9,66.04,84,0,6.82
487,Omachi,JP,2022-03-16 14:54:16,36.5,137.8667,40.42,82,56,5.19
488,Buchanan,LR,2022-03-16 14:54:16,5.8808,-10.0467,84.99,64,77,10.51
489,Kieta,PG,2022-03-16 14:54:17,-6.2167,155.6333,78.94,81,88,1.7
490,Batagay-Alyta,RU,2022-03-16 14:54:17,67.8006,130.4114,-28.17,90,42,6.85
491,Uthal,PK,2022-03-16 14:54:17,25.8072,66.6219,80.37,59,53,10.87
492,Saint-Augustin,CA,2022-03-16 14:54:18,51.226,-58.6502,7.93,70,86,9.66
493,Moron,AR,2022-03-16 14:50:08,-34.6534,-58.6198,84.02,54,0,8.97
494,Yeppoon,AU,2022-03-16 14:54:18,-23.1333,150.7333,71.38,81,49,13.38
495,Shenjiamen,CN,2022-03-16 14:54:18,29.9576,122.298,58.42,97,100,15.17
496,Scarborough,GB,2022-03-16 14:54:19,54.2797,-0.4044,51.33,89,100,1.99
497,Rancho Palos Verdes,US,2022-03-16 14:54:19,33.7445,-118.387,64.27,87,40,3.0
498,Nuuk,GL,2022-03-16 14:54:19,64.1835,-51.7216,0.88,77,100,1.99
499,Tecoanapa,MX,2022-03-16 14:54:20,16.5167,-98.75,81.37,54,0,2.53
500,Prince Rupert,CA,2022-03-16 14:54:20,54.3161,-130.3201,42.89,81,100,27.63
501,Majene,ID,2022-03-16 14:55:21,-3.5403,118.9707,78.91,82,99,6.24
502,Raudeberg,NO,2022-03-16 14:55:22,61.9875,5.1352,44.96,70,100,17.07
503,Karachi,PK,2022-03-16 14:52:12,24.9056,67.0822,80.42,69,19,9.22
504,Clyde River,CA,2022-03-16 14:55:22,70.4692,-68.5914,-19.97,76,100,0.0
505,Kurayoshi,JP,2022-03-16 14:55:22,35.4333,133.8167,49.44,85,74,1.21
506,Gargzdai,LT,2022-03-16 14:55:23,55.7128,21.4033,47.98,47,0,7.09
507,Chanika,TZ,2022-03-16 14:55:23,-5.4167,38.0167,78.82,70,50,10.36
508,Miyang,CN,2022-03-16 14:55:24,24.4042,103.4428,64.94,47,10,5.01
509,Khani,GE,2022-03-16 14:55:24,41.9563,42.9566,24.37,98,99,3.2
510,Lithakia,GR,2022-03-16 14:55:24,37.7167,20.8333,58.37,66,43,13.2
511,Kamina,CD,2022-03-16 14:55:25,-8.7386,24.9906,75.36,76,100,2.66
512,General Roca,AR,2022-03-16 14:55:25,-39.0333,-67.5833,85.62,15,38,9.53
513,Virginia Beach,US,2022-03-16 14:50:41,36.8529,-75.978,62.06,71,75,6.91
514,Pangnirtung,CA,2022-03-16 14:55:25,66.1451,-65.7125,-20.2,69,75,3.44
515,Port-Gentil,GA,2022-03-16 14:55:26,-0.7193,8.7815,87.76,66,20,12.66
516,Otjimbingwe,NA,2022-03-16 14:55:26,-22.35,16.1333,87.49,26,1,15.17
517,Guanica,PR,2022-03-16 14:55:26,17.9716,-66.908,83.43,70,22,5.99
518,Jalu,LY,2022-03-16 14:55:27,29.0331,21.5482,63.72,25,0,7.0
519,Ayan,RU,2022-03-16 14:55:27,56.45,138.1667,12.61,93,100,8.79
520,Weihe,CN,2022-03-16 14:55:28,32.9952,105.3247,54.16,72,100,4.85
521,West Wendover,US,2022-03-16 14:55:28,40.7391,-114.0733,40.21,75,100,3.44
522,Chapais,CA,2022-03-16 14:55:28,49.7834,-74.8492,28.18,91,97,12.71
523,Havoysund,NO,2022-03-16 14:55:29,70.9963,24.6622,34.03,69,6,13.85
524,Kumbo,CM,2022-03-16 14:55:29,6.2,10.6667,85.3,14,63,6.62
525,Horta,PT,2022-03-16 14:55:29,38.5333,-28.6333,60.44,59,75,16.11
526,Mangai,CD,2022-03-16 14:55:30,-4.05,19.5333,71.78,96,100,5.59
527,Ingham,US,2022-03-16 14:55:30,42.6,-84.3833,44.64,85,100,4.61
528,Taltal,CL,2022-03-16 14:55:30,-25.4,-70.4833,70.97,75,49,5.73
529,Ayolas,PY,2022-03-16 14:55:31,-27.4,-56.9,87.42,42,1,0.78
530,Dera Bugti,PK,2022-03-16 14:55:31,29.0307,69.151,91.13,13,5,6.2
531,Xining,CN,2022-03-16 14:54:57,36.6167,101.7667,50.18,46,100,3.87
532,Mezen,RU,2022-03-16 14:55:32,65.8522,44.24,30.87,89,100,8.55
533,Zile,TR,2022-03-16 14:55:32,40.3031,35.8864,35.71,69,99,3.47
534,Monrovia,LR,2022-03-16 14:55:32,6.3005,-10.7969,84.7,64,90,10.33
535,Bonavista,CA,2022-03-16 14:55:33,48.6499,-53.1147,20.53,49,76,8.08
536,Santa Maria,BR,2022-03-16 14:55:33,-29.6842,-53.8069,81.7,57,40,10.36
537,Matara,LK,2022-03-16 14:55:33,5.9485,80.5353,78.21,84,100,5.64
538,Durban,ZA,2022-03-16 14:55:34,-29.8579,31.0292,74.32,86,52,4.0
539,Teknaf,BD,2022-03-16 14:55:34,20.8624,92.3058,74.01,87,12,3.24
540,Otane,NZ,2022-03-16 14:55:34,-39.8833,176.6333,54.01,95,99,5.53
541,Cap-Aux-Meules,CA,2022-03-16 14:55:35,47.3821,-61.8597,24.85,58,40,10.36
542,Flinders,AU,2022-03-16 14:55:35,-34.5833,150.8552,67.17,91,17,4.0
543,Bubaque,GW,2022-03-16 14:55:36,11.2833,-15.8333,78.82,52,75,8.05
544,Yarim,YE,2022-03-16 14:55:36,14.298,44.3779,58.51,71,64,6.44
545,Tungor,RU,2022-03-16 14:55:36,53.3808,142.9564,20.89,92,100,7.81
546,Muroto,JP,2022-03-16 14:56:37,33.2833,134.15,60.28,69,8,5.82
547,Nanortalik,GL,2022-03-16 14:56:37,60.1432,-45.2371,7.29,58,97,13.04
548,Dalbandin,PK,2022-03-16 14:56:37,28.8947,64.4101,86.14,6,5,6.42
549,Kampene,CD,2022-03-16 14:56:38,-3.6,26.6667,70.81,96,98,2.71
550,Kedrovyy,RU,2022-03-16 14:56:38,56.1667,91.8167,9.01,100,81,3.69
551,Phon,TH,2022-03-16 14:56:39,15.816,102.5998,84.97,52,79,5.86
552,Hervey Bay,AU,2022-03-16 14:56:39,-25.2986,152.8535,69.03,92,1,11.01
553,Kenai,US,2022-03-16 14:51:43,60.5544,-151.2583,27.14,85,100,21.85
554,Yerbogachen,RU,2022-03-16 14:56:40,61.2767,108.0108,-2.76,100,100,2.84
555,Mongagua,BR,2022-03-16 14:56:40,-24.0931,-46.6208,83.82,82,50,3.96
556,Awjilah,LY,2022-03-16 14:55:37,29.1081,21.2869,64.33,24,0,6.82
